file	cds	location	codon	position
../mitogenomes/mitoannotations/NC_013711_Acheilognathus_macropterus.txt-	CDS	5475..7025	codon_start	1
../mitogenomes/mitoannotations/NC_013712_Acheilognathus_yamatsutae.txt-	CDS	5477..7027	codon_start	1
../mitogenomes/mitoannotations/NC_013723_Scomber_japonicus.txt-	CDS	5517..7076	codon_start	1
../mitogenomes/mitoannotations/NC_013724_Scomber_colias.txt-	CDS	5518..7077	codon_start	1
../mitogenomes/mitoannotations/NC_013725_Scomber_australasicus.txt-	CDS	5518..7077	codon_start	1
../mitogenomes/mitoannotations/NC_013750_Oreochromis_aureus.txt-	CDS	5471..7066	codon_start	1
../mitogenomes/mitoannotations/NC_013754_Larimichthys_polyactis.txt-	CDS	5489..7045	codon_start	1
../mitogenomes/mitoannotations/NC_013759_Pseudogobio_esocinus.txt-	CDS	5495..7045	codon_start	1
../mitogenomes/mitoannotations/NC_013761_Gila_conspersa.txt-	CDS	5493..7043	codon_start	1
../mitogenomes/mitoannotations/NC_013763_Mylocheilus_caurinus.txt-	CDS	5489..7039	codon_start	1
../mitogenomes/mitoannotations/NC_013764_Raiamas_senegalensis.txt-	CDS	5447..6997	codon_start	1
../mitogenomes/mitoannotations/NC_013812_Sebastiscus_marmoratus.txt-	CDS	5478..7028	codon_start	1
../mitogenomes/mitoannotations/NC_013820_Epinephelus_bruneus.txt-	CDS	5495..7045	codon_start	1
../mitogenomes/mitoannotations/NC_013828_Clinocottus_analis.txt-	CDS	6644..8194	codon_start	1
../mitogenomes/mitoannotations/NC_013829_Hyporthodus_septemfasciatus.txt-	CDS	5510..7060	codon_start	1
../mitogenomes/mitoannotations/NC_013832_Hypoplectrus_gemma.txt-	CDS	6477..8027	codon_start	1
../mitogenomes/mitoannotations/NC_013842_Cheilinus_undulatus.txt-	CDS	5506..7065	codon_start	1
../mitogenomes/mitoannotations/NC_013845_Beryx_mollis.txt-	CDS	5478..7028	codon_start	1
../mitogenomes/mitoannotations/NC_013863_Rhynchactis_macrothrix.txt-	CDS	5443..6993	codon_start	1
../mitogenomes/mitoannotations/NC_013864_Neoceratias_spinifer.txt-	CDS	5446..6996	codon_start	1
../mitogenomes/mitoannotations/NC_013865_Haplophryne_mollis.txt-	CDS	5661..7307	codon_start	1
../mitogenomes/mitoannotations/NC_013866_Melanocetus_johnsonii.txt-	CDS	5487..7037	codon_start	1
../mitogenomes/mitoannotations/NC_013867_Himantolophus_albinares.txt-	CDS	5468..7027	codon_start	1
../mitogenomes/mitoannotations/NC_013868_Himantolophus_groenlandicus.txt-	CDS	5466..7016	codon_start	1
../mitogenomes/mitoannotations/NC_013869_Bufoceratias_thele.txt-	CDS	5461..7011	codon_start	1
../mitogenomes/mitoannotations/NC_013870_Diceratias_pileatus.txt-	CDS	5462..7012	codon_start	1
../mitogenomes/mitoannotations/NC_013871_Oneirodes_thompsoni.txt-	CDS	5576..7126	codon_start	1
../mitogenomes/mitoannotations/NC_013872_Lophiodes_caulinaris.txt-	CDS	5473..7023	codon_start	1
../mitogenomes/mitoannotations/NC_013873_Sladenia_gardineri.txt-	CDS	5462..7012	codon_start	1
../mitogenomes/mitoannotations/NC_013875_Thaumatichthys_pagidostomus.txt-	CDS	5453..7003	codon_start	1
../mitogenomes/mitoannotations/NC_013879_Tetrabrachium_ocellatum.txt-	CDS	10979..12538	codon_start	1
../mitogenomes/mitoannotations/NC_013880_Cryptopsaras_couesii.txt-	CDS	7833..9383	codon_start	1
../mitogenomes/mitoannotations/NC_013882_Ceratias_uranoscopus.txt-	CDS	6714..8264	codon_start	1
../mitogenomes/mitoannotations/NC_013883_Chaunax_pictus.txt-	CDS	5480..7036	codon_start	1
../mitogenomes/mitoannotations/NC_013885_Gigantactis_vanhoeffeni.txt-	CDS	5448..7004	codon_start	1
../mitogenomes/mitoannotations/NC_013886_Coelophrys_brevicaudata.txt-	CDS	5492..7054	codon_start	1
../mitogenomes/mitoannotations/NC_013994_diploid_Megalobrama_amblycephala_x_Xenocypris_davidi.txt-	CDS	5498..7048	codon_start	1
../mitogenomes/mitoannotations/NC_013995_triploid_Megalobrama_amblycephala_x_Xenocypris_davidi.txt-	CDS	5498..7048	codon_start	1
../mitogenomes/mitoannotations/NC_014052_Thunnus_thynnus.txt-	CDS	5476..7026	codon_start	1
../mitogenomes/mitoannotations/NC_014059_Thunnus_obesus.txt-	CDS	5477..7027	codon_start	1
../mitogenomes/mitoannotations/NC_014060_Oreochromis_sp_red_tilapia_.txt-	CDS	5475..7070	codon_start	1
../mitogenomes/mitoannotations/NC_014061_Thunnus_albacares.txt-	CDS	5476..7026	codon_start	1
../mitogenomes/mitoannotations/NC_014101_Thunnus_maccoyii.txt-	CDS	5476..7026	codon_start	1
../mitogenomes/mitoannotations/NC_014177_Carassius_gibelio.txt-	CDS	5479..7029	codon_start	1
../mitogenomes/mitoannotations/NC_014261_Silurus_glanis.txt-	CDS	5472..7022	codon_start	1
../mitogenomes/mitoannotations/NC_014263_Collichthys_niveatus.txt-	CDS	5489..7045	codon_start	1
../mitogenomes/mitoannotations/NC_014264_Thryssa_baelama.txt-	CDS	5489..7033	codon_start	1
../mitogenomes/mitoannotations/NC_014265_Amazonsprattus_scintilla.txt-	CDS	5475..7019	codon_start	1
../mitogenomes/mitoannotations/NC_014266_Brevoortia_tyrannus.txt-	CDS	5477..7030	codon_start	1
../mitogenomes/mitoannotations/NC_014268_Pellona_flavipinnis.txt-	CDS	5486..7036	codon_start	1
../mitogenomes/mitoannotations/NC_014269_Anchoviella_sp_LBP_2297.txt-	CDS	5477..7021	codon_start	1
../mitogenomes/mitoannotations/NC_014270_Lethenteron_reissneri.txt-	CDS	5332..6885	codon_start	1
../mitogenomes/mitoannotations/NC_014271_Coilia_lindmani.txt-	CDS	5473..7017	codon_start	1
../mitogenomes/mitoannotations/NC_014276_Coilia_reynaldi.txt-	CDS	5474..7018	codon_start	1
../mitogenomes/mitoannotations/NC_014277_Lycothrissa_crocodilus.txt-	CDS	5479..7023	codon_start	1
../mitogenomes/mitoannotations/NC_014279_Lycengraulis_grossidens.txt-	CDS	5477..7021	codon_start	1
../mitogenomes/mitoannotations/NC_014281_Callorhinchus_callorynchus.txt-	CDS	5423..6982	codon_start	1
../mitogenomes/mitoannotations/NC_014284_Callorhinchus_capensis.txt-	CDS	5424..6983	codon_start	1
../mitogenomes/mitoannotations/NC_014285_Callorhinchus_milii.txt-	CDS	5434..6993	codon_start	1
../mitogenomes/mitoannotations/NC_014288_Chimaera_fulva.txt-	CDS	5444..7003	codon_start	1
../mitogenomes/mitoannotations/NC_014290_Hydrolagus_lemures.txt-	CDS	5443..7002	codon_start	1
../mitogenomes/mitoannotations/NC_014292_Harriotta_raleighana.txt-	CDS	5441..7000	codon_start	1
../mitogenomes/mitoannotations/NC_014293_Rhinochimaera_pacifica.txt-	CDS	5441..7000	codon_start	1
../mitogenomes/mitoannotations/NC_014350_Collichthys_lucidus.txt-	CDS	5487..7043	codon_start	1
../mitogenomes/mitoannotations/NC_014351_Miichthys_miiuy.txt-	CDS	5481..7037	codon_start	1
../mitogenomes/mitoannotations/NC_014353_Morone_saxatilis.txt-	CDS	5566..7116	codon_start	1
../mitogenomes/mitoannotations/NC_014404_Hapalogenys_nigripinnis.txt-	CDS	5499..7049	codon_start	1
../mitogenomes/mitoannotations/NC_014586_Leiocassis_longirostris.txt-	CDS	5472..7022	codon_start	1
../mitogenomes/mitoannotations/NC_014686_Micropterus_salmoides_salmoides.txt-	CDS	5472..7022	codon_start	1
../mitogenomes/mitoannotations/NC_014689_Micropterus_floridanus.txt-	CDS	5471..7021	codon_start	1
../mitogenomes/mitoannotations/NC_014690_Alosa_sapidissima.txt-	CDS	5480..7030	codon_start	1
../mitogenomes/mitoannotations/NC_014764_Protopterus_aethiopicus.txt-	CDS	5328..6875	codon_start	1
../mitogenomes/mitoannotations/NC_014849_Cottus_poecilopus.txt-	CDS	5471..7021	codon_start	1
../mitogenomes/mitoannotations/NC_014851_Cottus_hangiongensis.txt-	CDS	5468..7018	codon_start	1
../mitogenomes/mitoannotations/NC_014859_Tachysurus_nitidus.txt-	CDS	5474..7024	codon_start	1
../mitogenomes/mitoannotations/NC_014862_Tachysurus_vachellii.txt-	CDS	5470..7020	codon_start	1
../mitogenomes/mitoannotations/NC_014866_Silurus_meridionalis.txt-	CDS	5470..7020	codon_start	1
../mitogenomes/mitoannotations/NC_014873_Pseudopungtungia_tenuicorpus.txt-	CDS	5482..7032	codon_start	1
../mitogenomes/mitoannotations/NC_014877_Gobiobotia_macrocephala.txt-	CDS	5490..7040	codon_start	1
../mitogenomes/mitoannotations/NC_014878_Gobiobotia_brevibarba.txt-	CDS	5488..7038	codon_start	1
../mitogenomes/mitoannotations/NC_014880_Microphysogobio_koreensis.txt-	CDS	5492..7042	codon_start	1
../mitogenomes/mitoannotations/NC_014881_Cynoglossus_abbreviatus.txt-	CDS	6215..7765	codon_start	1
../mitogenomes/mitoannotations/NC_014882_Acheilognathus_somjinensis.txt-	CDS	5478..7028	codon_start	1
../mitogenomes/mitoannotations/NC_014889_Pungitius_sinensis.txt-	CDS	5460..7010	codon_start	1
../mitogenomes/mitoannotations/NC_014893_Pungitius_kaibarae.txt-	CDS	5460..7010	codon_start	1
../mitogenomes/mitoannotations/NC_015076_Jenkinsia_sp_CL54.txt-	CDS	6320..7870	codon_start	1
../mitogenomes/mitoannotations/NC_015078_Brachyhypopomus_occidentalis.txt-	CDS	5424..6983	codon_start	1
../mitogenomes/mitoannotations/NC_015081_Heterotis_niloticus.txt-	CDS	5490..7046	codon_start	1
../mitogenomes/mitoannotations/NC_015082_Hiodon_tergisus.txt-	CDS	5510..7069	codon_start	1
../mitogenomes/mitoannotations/NC_015086_Genyomyrus_donnyi.txt-	CDS	5530..7089	codon_start	1
../mitogenomes/mitoannotations/NC_015089_Myomyrus_macrops.txt-	CDS	5536..7095	codon_start	1
../mitogenomes/mitoannotations/NC_015090_Marcusenius_senegalensis.txt-	CDS	5530..7089	codon_start	1
../mitogenomes/mitoannotations/NC_015092_Petrocephalus_soudanensis.txt-	CDS	5521..7080	codon_start	1
../mitogenomes/mitoannotations/NC_015094_Pollachius_virens.txt-	CDS	5443..6993	codon_start	1
../mitogenomes/mitoannotations/NC_015097_Pollachius_pollachius.txt-	CDS	5443..6993	codon_start	1
../mitogenomes/mitoannotations/NC_015098_Petrocephalus_microphthalmus.txt-	CDS	5503..7062	codon_start	1
../mitogenomes/mitoannotations/NC_015100_Leptoderma_macrophthalmum.txt-	CDS	5467..7017	codon_start	1
../mitogenomes/mitoannotations/NC_015102_Micromesistius_poutassou.txt-	CDS	5441..6991	codon_start	1
../mitogenomes/mitoannotations/NC_015105_Cyphomyrus_discorhynchus.txt-	CDS	5526..7085	codon_start	1
../mitogenomes/mitoannotations/NC_015107_Paramormyrops_gabonensis.txt-	CDS	5534..7093	codon_start	1
../mitogenomes/mitoannotations/NC_015109_Clupeonella_cultriventris.txt-	CDS	5469..7019	codon_start	1
../mitogenomes/mitoannotations/NC_015120_Merluccius_merluccius.txt-	CDS	5447..6997	codon_start	1
../mitogenomes/mitoannotations/NC_015142_Carassius_auratus_ssp_Pingxiang_.txt-	CDS	5479..7029	codon_start	1
../mitogenomes/mitoannotations/NC_015191_Channa_argus.txt-	CDS	5471..7021	codon_start	1
../mitogenomes/mitoannotations/NC_015193_Labeo_bata.txt-	CDS	5484..7034	codon_start	1
../mitogenomes/mitoannotations/NC_015194_Paralaubuca_typus.txt-	CDS	5496..7046	codon_start	1
../mitogenomes/mitoannotations/NC_015202_Pennahia_argentata.txt-	CDS	5499..7055	codon_start	1
../mitogenomes/mitoannotations/NC_015205_Nibea_albiflora.txt-	CDS	5499..7055	codon_start	1
../mitogenomes/mitoannotations/NC_015239_Galaxias_gollumoides.txt-	CDS	5460..7010	codon_start	1
../mitogenomes/mitoannotations/NC_015240_Galaxias_sp_southern_.txt-	CDS	5458..7008	codon_start	1
../mitogenomes/mitoannotations/NC_015242_Hypomesus_nipponensis.txt-	CDS	5490..7040	codon_start	1
../mitogenomes/mitoannotations/NC_015244_Mallotus_villosus.txt-	CDS	5531..7081	codon_start	1
../mitogenomes/mitoannotations/NC_015246_Osmerus_mordax.txt-	CDS	5489..7039	codon_start	1
../mitogenomes/mitoannotations/NC_015306_Cobitis_takatsuensis.txt-	CDS	5467..7017	codon_start	1
../mitogenomes/mitoannotations/NC_015307_Niwaella_delicata.txt-	CDS	5469..7019	codon_start	1
../mitogenomes/mitoannotations/NC_015332_Torquigener_hypselogeneion.txt-	CDS	5446..7005	codon_start	1
../mitogenomes/mitoannotations/NC_015336_Arothron_hispidus.txt-	CDS	5461..7020	codon_start	1
../mitogenomes/mitoannotations/NC_015337_Canthigaster_valentini.txt-	CDS	5451..7010	codon_start	1
../mitogenomes/mitoannotations/NC_015339_Polyspina_piosae.txt-	CDS	5446..7005	codon_start	1
../mitogenomes/mitoannotations/NC_015340_Lagocephalus_sceleratus.txt-	CDS	5450..7009	codon_start	1
../mitogenomes/mitoannotations/NC_015341_Sphoeroides_parvus.txt-	CDS	5453..7012	codon_start	1
../mitogenomes/mitoannotations/NC_015343_Lagocephalus_lagocephalus.txt-	CDS	5444..6994	codon_start	1
../mitogenomes/mitoannotations/NC_015344_Sphoeroides_annulatus.txt-	CDS	5451..7010	codon_start	1
../mitogenomes/mitoannotations/NC_015345_Lagocephalus_laevigatus.txt-	CDS	5448..6998	codon_start	1
../mitogenomes/mitoannotations/NC_015346_Sphoeroides_testudineus.txt-	CDS	5450..7009	codon_start	1
../mitogenomes/mitoannotations/NC_015347_Tetractenos_glaber.txt-	CDS	5442..7001	codon_start	1
../mitogenomes/mitoannotations/NC_015348_Auriglobus_modestus.txt-	CDS	5454..7013	codon_start	1
../mitogenomes/mitoannotations/NC_015349_Omegophora_armilla.txt-	CDS	5454..7013	codon_start	1
../mitogenomes/mitoannotations/NC_015350_Carinotetraodon_lorteti.txt-	CDS	5443..7002	codon_start	1
../mitogenomes/mitoannotations/NC_015351_Marilyna_darwinii.txt-	CDS	5439..6986	codon_start	1
../mitogenomes/mitoannotations/NC_015352_Carinotetraodon_salivator.txt-	CDS	5440..6999	codon_start	1
../mitogenomes/mitoannotations/NC_015353_Pelagocephalus_marki.txt-	CDS	5452..7011	codon_start	1
../mitogenomes/mitoannotations/NC_015354_Rhynchocypris_lagowskii.txt-	CDS	5486..7036	codon_start	1
../mitogenomes/mitoannotations/NC_015355_Pao_palembangensis.txt-	CDS	5457..7016	codon_start	1
../mitogenomes/mitoannotations/NC_015356_Tylerius_spinosissimus.txt-	CDS	5443..7002	codon_start	1
../mitogenomes/mitoannotations/NC_015357_Phoxinus_steindachneri.txt-	CDS	5487..7037	codon_start	1
../mitogenomes/mitoannotations/NC_015358_Tetraodon_biocellatus.txt-	CDS	5458..7017	codon_start	1
../mitogenomes/mitoannotations/NC_015360_Rhynchocypris_percnurus.txt-	CDS	5484..7034	codon_start	1
../mitogenomes/mitoannotations/NC_015361_Tetraodon_miurus.txt-	CDS	5458..7017	codon_start	1
../mitogenomes/mitoannotations/NC_015362_Rhynchocypris_percnurus_sachalinensis.txt-	CDS	5487..7037	codon_start	1
../mitogenomes/mitoannotations/NC_015363_Tetraodon_mbu.txt-	CDS	5462..7021	codon_start	1
../mitogenomes/mitoannotations/NC_015364_Chrosomus_eos.txt-	CDS	5485..7035	codon_start	1
../mitogenomes/mitoannotations/NC_015365_Leiodon_cutcutia.txt-	CDS	5432..6994	codon_start	1
../mitogenomes/mitoannotations/NC_015366_Monotrete_cochinchinensis.txt-	CDS	5452..7011	codon_start	1
../mitogenomes/mitoannotations/NC_015367_Torquigener_pleurogramma.txt-	CDS	5447..7006	codon_start	1
../mitogenomes/mitoannotations/NC_015368_Colomesus_asellus.txt-	CDS	5456..7036	codon_start	1
../mitogenomes/mitoannotations/NC_015369_Chelonodon_pleurospilus.txt-	CDS	5464..7023	codon_start	1
../mitogenomes/mitoannotations/NC_015370_Colomesus_psittacus.txt-	CDS	5448..7028	codon_start	1
../mitogenomes/mitoannotations/NC_015371_Arothron_manilensis.txt-	CDS	5459..7018	codon_start	1
../mitogenomes/mitoannotations/NC_015372_Canthigaster_jactator.txt-	CDS	5458..7053	codon_start	1
../mitogenomes/mitoannotations/NC_015525_Danio_dangila.txt-	CDS	5489..7039	codon_start	1
../mitogenomes/mitoannotations/NC_015527_Rasbora_daniconius.txt-	CDS	5469..7019	codon_start	1
../mitogenomes/mitoannotations/NC_015528_Leptobarbus_hoevenii.txt-	CDS	5489..7039	codon_start	1
../mitogenomes/mitoannotations/NC_015531_Rasbora_vaterifloris.txt-	CDS	5467..7017	codon_start	1
../mitogenomes/mitoannotations/NC_015532_Psilorhynchus_sucatio.txt-	CDS	5563..7113	codon_start	1
../mitogenomes/mitoannotations/NC_015533_Barilius_bendelisis.txt-	CDS	5460..7010	codon_start	1
../mitogenomes/mitoannotations/NC_015534_Sewellia_lineolata.txt-	CDS	5465..7015	codon_start	1
../mitogenomes/mitoannotations/NC_015535_Trigonostigma_espei.txt-	CDS	5479..7029	codon_start	1
../mitogenomes/mitoannotations/NC_015536_Cabdio_morar.txt-	CDS	5460..7010	codon_start	1
../mitogenomes/mitoannotations/NC_015538_Nicholsicypris_normalis.txt-	CDS	5496..7046	codon_start	1
../mitogenomes/mitoannotations/NC_015539_Tanichthys_albonubes.txt-	CDS	5489..7039	codon_start	1
../mitogenomes/mitoannotations/NC_015540_Yaoshanicus_arcus.txt-	CDS	5495..7045	codon_start	1
../mitogenomes/mitoannotations/NC_015541_Luciosoma_bleekeri.txt-	CDS	5464..7008	codon_start	1
../mitogenomes/mitoannotations/NC_015542_Nannoperca_australis.txt-	CDS	5491..7041	codon_start	1
../mitogenomes/mitoannotations/NC_015544_Horadandia_atukorali.txt-	CDS	5746..7296	codon_start	1
../mitogenomes/mitoannotations/NC_015545_Nannoperca_obscura.txt-	CDS	5494..7044	codon_start	1
../mitogenomes/mitoannotations/NC_015546_Microdevario_nana.txt-	CDS	5541..7103	codon_start	1
../mitogenomes/mitoannotations/NC_015547_Raiamas_guttatus.txt-	CDS	5461..7011	codon_start	1
../mitogenomes/mitoannotations/NC_015548_Hemigrammocypris_rasborella.txt-	CDS	5491..7041	codon_start	1
../mitogenomes/mitoannotations/NC_015549_Salmostoma_bacalia.txt-	CDS	5464..7014	codon_start	1
../mitogenomes/mitoannotations/NC_015551_Macrochirichthys_macrochirus.txt-	CDS	5493..7043	codon_start	1
../mitogenomes/mitoannotations/NC_015611_Sarotherodon_melanotheron.txt-	CDS	5472..7067	codon_start	1
../mitogenomes/mitoannotations/NC_015614_Pseudorasbora_parva.txt-	CDS	5483..7033	codon_start	1
../mitogenomes/mitoannotations/NC_015625_Pseudobagrus_brevicorpus.txt-	CDS	5471..7021	codon_start	1
../mitogenomes/mitoannotations/NC_015650_Silurus_lanzhouensis.txt-	CDS	5467..7017	codon_start	1
../mitogenomes/mitoannotations/NC_015652_Pleuragramma_antarctica.txt-	CDS	5481..7031	codon_start	1
../mitogenomes/mitoannotations/NC_015653_Notothenia_coriiceps.txt-	CDS	5477..7027	codon_start	1
../mitogenomes/mitoannotations/NC_015654_Chaenocephalus_aceratus.txt-	CDS	5475..7025	codon_start	1
../mitogenomes/mitoannotations/NC_015743_Tetranematichthys_quadrifilis.txt-	CDS	5484..7034	codon_start	1
../mitogenomes/mitoannotations/NC_015745_Amblydoras_gonzalezi.txt-	CDS	5465..7015	codon_start	1
../mitogenomes/mitoannotations/NC_015746_Amphilius_sp_NM-2010.txt-	CDS	5460..7010	codon_start	1
../mitogenomes/mitoannotations/NC_015747_Pterygoplichthys_disjunctivus.txt-	CDS	5469..7019	codon_start	1
../mitogenomes/mitoannotations/NC_015748_Centromochlus_perugiae.txt-	CDS	5468..7018	codon_start	1
../mitogenomes/mitoannotations/NC_015749_Clarias_sp_NM-2010.txt-	CDS	5477..7027	codon_start	1
../mitogenomes/mitoannotations/NC_015750_Lebiasina_astrigata.txt-	CDS	5483..7039	codon_start	1
../mitogenomes/mitoannotations/NC_015751_Myleus_sp_NM-2010.txt-	CDS	5483..7039	codon_start	1
../mitogenomes/mitoannotations/NC_015752_Ichthyborus_sp_NM-2010.txt-	CDS	5469..7019	codon_start	1
../mitogenomes/mitoannotations/NC_015753_Micralestes_sp_NM-2010.txt-	CDS	5455..7008	codon_start	1
../mitogenomes/mitoannotations/NC_015754_Gymnorhamphichthys_sp_NM-2010.txt-	CDS	5429..6985	codon_start	1
../mitogenomes/mitoannotations/NC_015755_Acestrorhynchus_sp_NM-2010.txt-	CDS	5494..7074	codon_start	1
../mitogenomes/mitoannotations/NC_015786_Histiopterus_typus.txt-	CDS	5483..7033	codon_start	1
../mitogenomes/mitoannotations/NC_015787_Arripis_trutta.txt-	CDS	5626..7176	codon_start	1
../mitogenomes/mitoannotations/NC_015797_Pimelodus_pictus.txt-	CDS	5479..7029	codon_start	1
../mitogenomes/mitoannotations/NC_015798_Koreocobitis_naktongensis.txt-	CDS	5465..7015	codon_start	1
../mitogenomes/mitoannotations/NC_015801_Chilodus_punctatus.txt-	CDS	5469..7028	codon_start	1
../mitogenomes/mitoannotations/NC_015805_Citharinus_congicus.txt-	CDS	5480..7030	codon_start	1
../mitogenomes/mitoannotations/NC_015806_Silurus_asotus.txt-	CDS	5468..7018	codon_start	1
../mitogenomes/mitoannotations/NC_015808_Synodontis_schoutedeni.txt-	CDS	5478..7028	codon_start	1
../mitogenomes/mitoannotations/NC_015809_Auchenoglanis_occidentalis.txt-	CDS	5485..7035	codon_start	1
../mitogenomes/mitoannotations/NC_015811_Bunocephalus_coracoideus.txt-	CDS	5439..6989	codon_start	1
../mitogenomes/mitoannotations/NC_015813_Hydrolycus_scomberoides.txt-	CDS	5465..7021	codon_start	1
../mitogenomes/mitoannotations/NC_015815_Siniperca_scherzeri.txt-	CDS	5474..7033	codon_start	1
../mitogenomes/mitoannotations/NC_015816_Hemiodopsis_gracilis.txt-	CDS	5496..7043	codon_start	1
../mitogenomes/mitoannotations/NC_015819_Hepsetus_odoe.txt-	CDS	5483..7042	codon_start	1
../mitogenomes/mitoannotations/NC_015822_Siniperca_chuatsi.txt-	CDS	5479..7038	codon_start	1
../mitogenomes/mitoannotations/NC_015823_Diplomystes_nahuelbutaensis.txt-	CDS	5481..7031	codon_start	1
../mitogenomes/mitoannotations/NC_015827_Heteropneustes_fossilis.txt-	CDS	5462..7012	codon_start	1
../mitogenomes/mitoannotations/NC_015833_Malapterurus_electricus.txt-	CDS	5470..7017	codon_start	1
../mitogenomes/mitoannotations/NC_015834_Apareiodon_affinis.txt-	CDS	5457..7004	codon_start	1
../mitogenomes/mitoannotations/NC_015836_Distichodus_sexfasciatus.txt-	CDS	5475..7025	codon_start	1
../mitogenomes/mitoannotations/NC_015837_Pareutropius_debauwi.txt-	CDS	5460..7010	codon_start	1
../mitogenomes/mitoannotations/NC_015838_diploid_Xenocypris_davidi_x_Megalobrama_amblycephala.txt-	CDS	5505..7055	codon_start	1
../mitogenomes/mitoannotations/NC_015839_Pangasius_larnaudii.txt-	CDS	5479..7029	codon_start	1
../mitogenomes/mitoannotations/NC_015840_Pygocentrus_nattereri.txt-	CDS	5477..7033	codon_start	1
../mitogenomes/mitoannotations/NC_015888_Tachysurus_fulvidraco.txt-	CDS	5470..7020	codon_start	1
../mitogenomes/mitoannotations/NC_015984_Lepomis_macrochirus.txt-	CDS	5477..7027	codon_start	1
../mitogenomes/mitoannotations/NC_015987_Siniperca_knerii.txt-	CDS	5478..7037	codon_start	1
../mitogenomes/mitoannotations/NC_015992_Tridentiger_bifasciatus.txt-	CDS	5504..7063	codon_start	1
../mitogenomes/mitoannotations/NC_015995_Hucho_bleekeri.txt-	CDS	5470..7020	codon_start	1
../mitogenomes/mitoannotations/NC_016020_Caulophryne_pelagica.txt-	CDS	5456..7006	codon_start	1
../mitogenomes/mitoannotations/NC_016194_Oxuderces_dentatus.txt-	CDS	5473..7026	codon_start	1
../mitogenomes/mitoannotations/NC_016195_Boleophthalmus_pectinirostris.txt-	CDS	5471..7024	codon_start	1
../mitogenomes/mitoannotations/NC_016420_Scomberomorus_niphonius.txt-	CDS	5480..7039	codon_start	1
../mitogenomes/mitoannotations/NC_016426_Hucho_taimen.txt-	CDS	5469..7019	codon_start	1
../mitogenomes/mitoannotations/NC_016429_Leucoraja_erinacea.txt-	CDS	5478..7034	codon_start	1
../mitogenomes/mitoannotations/NC_016661_Lutjanus_argentimaculatus.txt-	CDS	5486..7036	codon_start	1
../mitogenomes/mitoannotations/NC_016663_Sundasalanx_sp_Chao_Phraya.txt-	CDS	5456..7006	codon_start	1
../mitogenomes/mitoannotations/NC_016664_Glossogobius_olivaceus.txt-	CDS	5472..7025	codon_start	1
../mitogenomes/mitoannotations/NC_016667_Harengula_jaguana.txt-	CDS	5487..7037	codon_start	1
../mitogenomes/mitoannotations/NC_016669_Sprattus_muelleri.txt-	CDS	5475..7025	codon_start	1
../mitogenomes/mitoannotations/NC_016671_Hyperlophus_vittatus.txt-	CDS	5465..7015	codon_start	1
../mitogenomes/mitoannotations/NC_016672_Sillago_sihama.txt-	CDS	5504..7054	codon_start	1
../mitogenomes/mitoannotations/NC_016673_Sprattus_antipodum.txt-	CDS	5476..7026	codon_start	1
../mitogenomes/mitoannotations/NC_016674_Potamalosa_richmondia.txt-	CDS	5468..7018	codon_start	1
../mitogenomes/mitoannotations/NC_016678_Odaxothrissa_losera.txt-	CDS	5485..7035	codon_start	1
../mitogenomes/mitoannotations/NC_016682_Tenualosa_ilisha.txt-	CDS	5477..7027	codon_start	1
../mitogenomes/mitoannotations/NC_016683_Microthrissa_royauxi.txt-	CDS	5484..7034	codon_start	1
../mitogenomes/mitoannotations/NC_016686_Chiloscyllium_punctatum.txt-	CDS	5463..7019	codon_start	1
../mitogenomes/mitoannotations/NC_016688_Potamothrissa_acutirostris.txt-	CDS	5485..7035	codon_start	1
../mitogenomes/mitoannotations/NC_016693_Trypauchen_vagina.txt-	CDS	5466..7019	codon_start	1
../mitogenomes/mitoannotations/NC_016694_Konosirus_punctatus.txt-	CDS	5480..7030	codon_start	1
../mitogenomes/mitoannotations/NC_016695_Microthrissa_congica.txt-	CDS	5485..7035	codon_start	1
../mitogenomes/mitoannotations/NC_016698_Potamothrissa_obtusirostris.txt-	CDS	5486..7036	codon_start	1
../mitogenomes/mitoannotations/NC_016700_Tenualosa_toli.txt-	CDS	5482..7032	codon_start	1
../mitogenomes/mitoannotations/NC_016701_Amphiprion_bicinctus.txt-	CDS	5487..7052	codon_start	1
../mitogenomes/mitoannotations/NC_016702_Clupeichthys_aesarnensis.txt-	CDS	5468..7018	codon_start	1
../mitogenomes/mitoannotations/NC_016705_Clupeichthys_perakensis.txt-	CDS	5466..7016	codon_start	1
../mitogenomes/mitoannotations/NC_016706_Escualosa_thoracata.txt-	CDS	5485..7044	codon_start	1
../mitogenomes/mitoannotations/NC_016709_Clupeoides_borneensis.txt-	CDS	5466..7016	codon_start	1
../mitogenomes/mitoannotations/NC_016710_Ethmidium_maculatum.txt-	CDS	5469..7019	codon_start	1
../mitogenomes/mitoannotations/NC_016714_Clupeoides_sp_Chao_Phraya.txt-	CDS	5472..7022	codon_start	1
../mitogenomes/mitoannotations/NC_016715_Gudusia_chapra.txt-	CDS	5478..7028	codon_start	1
../mitogenomes/mitoannotations/NC_016717_Ehirava_fluviatilis.txt-	CDS	5472..7022	codon_start	1
../mitogenomes/mitoannotations/NC_016719_Tenualosa_thibaudeaui.txt-	CDS	5481..7031	codon_start	1
../mitogenomes/mitoannotations/NC_016721_Clupeichthys_goniognathus.txt-	CDS	5467..7017	codon_start	1
