file	gene	location	product	grep
../mitogenomes/mitoannotations/NC_011570_Gasterosteus_wheatlandi.txt:	rRNA	69..1012	product	12S rRNA
../mitogenomes/mitoannotations/NC_011571_Pungitius_pungitius.txt:	rRNA	69..1012	product	12S rRNA
../mitogenomes/mitoannotations/NC_011575_Anguilla_luzonensis.txt:	rRNA	71..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_011577_Culaea_inconstans.txt:	rRNA	69..1011	product	12S rRNA
../mitogenomes/mitoannotations/NC_011578_Lutjanus_kasmira.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_011580_Apeltes_quadracus.txt:	rRNA	70..1011	product	12S rRNA
../mitogenomes/mitoannotations/NC_011582_Spinachia_spinachia.txt:	rRNA	69..1009	product	12S rRNA
../mitogenomes/mitoannotations/NC_011599_Scarus_ghobban.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_011621_Takifugu_poecilonotus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011622_Takifugu_exascurus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011623_Chelonodon_patoca.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011624_Takifugu_chrysops.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_011625_Takifugu_alboplumbeus.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_011626_Takifugu_obscurus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011627_Takifugu_pardalis.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011628_Takifugu_porphyreus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011629_Takifugu_stictonotus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011630_Takifugu_snyderi.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011631_Takifugu_vermicularis.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011632_Takifugu_xanthopterus.txt:	rRNA	69..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_011633_Takifugu_chinensis.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011634_Takifugu_oblongus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011635_Takifugu_ocellatus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011636_Torquigener_brevipinnis.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011637_Lagocephalus_wheeleri.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_011707_Pampus_sp_LY-2009.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_011710_Larimichthys_crocea.txt:	rRNA	70..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_011715_Epinephelus_lanceolatus.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_011719_Trichiurus_japonicus.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_011814_Nothobranchius_furzeri.txt:	rRNA	70..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_011825_Mitsukurina_owstoni.txt:	rRNA	71..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_011921_Nelusetta_ayraudi.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_011922_Sinogastromyzon_puliensis.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_011924_Rudarius_ercodes.txt:	rRNA	69..1008	product	12S rRNA
../mitogenomes/mitoannotations/NC_011925_Monacanthus_chinensis.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011926_Scobinichthys_granulatus.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_011927_Oxymonacanthus_longirostris.txt:	rRNA	253..1201	product	12S rRNA
../mitogenomes/mitoannotations/NC_011928_Scarus_forsteni.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_011929_Paraluteres_prionurus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011931_Paramonacanthus_choirocephalus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011932_Pervagor_janthinosoma.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_011933_Pseudomonacanthus_peroni.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011934_Balistoides_conspicillum.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_011935_Canthidermis_maculata.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_011936_Scarus_schlegeli.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_011937_Melichthys_vidua.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_011938_Odonus_niger.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_011939_Pseudobalistes_flavimarginatus.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_011940_Brachaluteres_ulvarum.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011941_Rhinecanthus_aculeatus.txt:	rRNA	69..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_011943_Abalistes_stellaris.txt:	rRNA	69..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_011945_Xanthichthys_auromarginatus.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_011946_Balistapus_undulatus.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_011947_Acanthaluteres_brownii.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_011948_Balistes_vetula.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_011950_Acreichthys_tomentosus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_011951_Chaetodermis_penicilligerus.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_011952_Amanses_scopas.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_011953_Eubalichthys_mosaicus.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_011955_Pseudalutarius_nasicornis.txt:	rRNA	249..1196	product	12S rRNA
../mitogenomes/mitoannotations/NC_011956_Meuschenia_hippocrepis.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_012043_Eutaeniophorus_festivus.txt:	rRNA	70..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_012044_Parataeniophorus_gulosus.txt:	rRNA	70..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_012045_Ataxolepis_apus.txt:	rRNA	70..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_012046_Barbourisia_rufa.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_012047_Procetichthys_kreffti.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_012048_Cetomimus_sp_AMS_I34481001.txt:	rRNA	70..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_012049_Gyrinomimus_sp_UW_113191.txt:	rRNA	70..1012	product	12S rRNA
../mitogenomes/mitoannotations/NC_012050_Gyrinomimus_myersi.txt:	rRNA	71..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_012055_Pseudolabrus_eoethinus.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_012312_Fundulus_heteroclitus.txt:	rRNA	69..1011	product	12S rRNA
../mitogenomes/mitoannotations/NC_012323_Gadus_ogac.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_012361_Fundulus_diaphanus.txt:	rRNA	69..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_012377_Fundulus_grandis.txt:	rRNA	69..1010	product	12S rRNA
../mitogenomes/mitoannotations/NC_012570_Chiloscyllium_plagiosum.txt:	rRNA	71..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_012576_Acipenser_gueldenstaedtii.txt:	rRNA	69..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_012646_Acipenser_sinensis.txt:	rRNA	69..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_012675_Istiompax_indica.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_012676_Istiophorus_platypterus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_012677_Xiphias_gladius.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_012678_Kajikia_audax.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_012679_Tetrapturus_angustirostris.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_012680_Makaira_mazara.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_012705_Brevimyrus_niger.txt:	rRNA	70..1049	product	12S rRNA
../mitogenomes/mitoannotations/NC_012707_Gymnarchus_niloticus.txt:	rRNA	70..1044	product	12S rRNA
../mitogenomes/mitoannotations/NC_012709_Anyperodon_leucogrammicus.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_012710_Chitala_blanci.txt:	rRNA	70..1041	product	12S rRNA
../mitogenomes/mitoannotations/NC_012711_Chitala_lopis.txt:	rRNA	70..1042	product	12S rRNA
../mitogenomes/mitoannotations/NC_012712_Chitala_ornata.txt:	rRNA	70..1041	product	12S rRNA
../mitogenomes/mitoannotations/NC_012713_Notopterus_notopterus.txt:	rRNA	70..1044	product	12S rRNA
../mitogenomes/mitoannotations/NC_012714_Papyrocranus_congoensis.txt:	rRNA	71..1056	product	12S rRNA
../mitogenomes/mitoannotations/NC_012715_Xenomystus_nigri.txt:	rRNA	70..1047	product	12S rRNA
../mitogenomes/mitoannotations/NC_012717_Gnathonemus_petersii.txt:	rRNA	71..1050	product	12S rRNA
../mitogenomes/mitoannotations/NC_012736_Lutjanus_malabaricus.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_012737_Lutjanus_sebae.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_012825_Cynoglossus_semilaevis.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_012904_Branchiostegus_japonicus.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_012905_Branchiostegus_albus.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_012906_Gillichthys_mirabilis.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_012907_Branchiostegus_argentatus.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_012908_Gillichthys_seta.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_012928_Thymallus_thymallus.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_012929_Thymallus_arcticus.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_012975_Oryzias_minutillus.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_012976_Oryzias_dancena.txt:	rRNA	70..1009	product	12S rRNA
../mitogenomes/mitoannotations/NC_012979_Oryzias_luzonensis.txt:	rRNA	70..1012	product	12S rRNA
../mitogenomes/mitoannotations/NC_012980_natural_gynogenetic_Carassius_auratus_red_var_.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_012981_Oryzias_javanicus.txt:	rRNA	70..1010	product	12S rRNA
../mitogenomes/mitoannotations/NC_013064_Erimyzon_oblongus.txt:	rRNA	70..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_013071_Ictiobus_bubalus.txt:	rRNA	70..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013072_Xenocypris_davidi.txt:	rRNA	70..1030	product	12S rRNA
../mitogenomes/mitoannotations/NC_013074_Moxostoma_congestum.txt:	rRNA	70..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013087_Takifugu_fasciatus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_013089_Xiphophorus_hellerii.txt:	rRNA	70..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_013136_Platax_orbicularis.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_013137_Girella_punctata.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_013138_Kyphosus_cinerascens.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013139_Labracoglossa_argenteiventris.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013140_Scorpis_lineolata.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_013141_Rhynchopelates_oxyrhynchus.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_013142_Kuhlia_mugil.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_013143_Oplegnathus_punctatus.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_013144_Psenes_cyanophrys.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_013148_Siganus_unimaculatus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_013149_Hyperoglyphe_japonica.txt:	rRNA	69..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_013150_Cubiceps_pauciradiatus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_013151_Toxotes_chatareus.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_013181_Enoplosus_armatus.txt:	rRNA	69..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_013182_Microcanthus_strigatus.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013183_Scophthalmus_maximus.txt:	rRNA	69..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_013186_Sinocyclocheilus_altishoulderus.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_013189_Sinocyclocheilus_grahami.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_013360_Lagocephalus_lunaris.txt:	rRNA	69..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_013430_Carassius_auratus_x_Megalobrama_amblycephala_tetraploid_hybrid.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_013431_Carassius_auratus_x_Megalobrama_amblycephala_triploid_hybrid.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_013433_Carassius_auratus_x_Megalobrama_amblycephala_pentaploid_hybrid.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_013434_Oryzias_sinensis.txt:	rRNA	70..1011	product	12S rRNA
../mitogenomes/mitoannotations/NC_013436_Serrivomer_sector.txt:	rRNA	71..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013485_Rastrelliger_brachysoma.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_013555_Herwigia_kreffti.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013557_Leptoderma_lubricum.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013559_Leptoderma_retropinna.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_013560_Narcetes_stomias.txt:	rRNA	70..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013562_Talismania_bifurcata.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_013564_Alepocephalus_agassizii.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013566_Alepocephalus_australis.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013567_Alepocephalus_bairdii.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013570_Alepocephalus_productus.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013572_Alepocephalus_umbriceps.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013574_Bathytroctes_breviceps.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_013575_Bathytroctes_macrolepis.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_013577_Bajacalifornia_megalops.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_013579_Bathytroctes_michaelsarsi.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_013581_Conocara_macropterum.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_013583_Conocara_murrayi.txt:	rRNA	70..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_013601_Pythonichthys_microphthalmus.txt:	rRNA	71..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_013602_Moringua_microchir.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_013605_Simenchelys_parasitica.txt:	rRNA	71..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_013606_Coloconger_cadenati.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_013607_Kaupichthys_hyoproroides.txt:	rRNA	71..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_013608_Nessorhamphus_ingolfianus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_013609_Cyema_atrum.txt:	rRNA	509..1461	product	12S rRNA
../mitogenomes/mitoannotations/NC_013610_Rhinomuraena_quaesita.txt:	rRNA	70..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_013611_Derichthys_serpentinus.txt:	rRNA	71..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_013612_Monognathus_jesperseni.txt:	rRNA	12305..13244	product	12S rRNA
../mitogenomes/mitoannotations/NC_013613_Anarchias_sp_Ansp.txt:	rRNA	71..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_013614_Muraenesox_bagio.txt:	rRNA	73..1033	product	12S rRNA
../mitogenomes/mitoannotations/NC_013615_Leptocephalus_sp_type_II_larva_Smith_1989_.txt:	rRNA	72..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_013616_Culter_alburnus.txt:	rRNA	70..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_013617_Cynoponticus_ferox.txt:	rRNA	71..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_013618_Congriscus_sp_Tht2.txt:	rRNA	69..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_013620_Nemichthys_scolopaceus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_013621_Facciolella_oxyrhyncha.txt:	rRNA	71..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_013622_Moringua_edwardsi.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_013623_Hoplunnis_punctata.txt:	rRNA	71..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_013624_Avocettina_infans.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_013625_Nettastoma_parviceps.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_013626_Labichthys_carinatus.txt:	rRNA	71..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_013627_Serrivomer_beanii.txt:	rRNA	71..1033	product	12S rRNA
../mitogenomes/mitoannotations/NC_013628_Stemonidium_hypomelas.txt:	rRNA	71..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_013629_Heteroconger_hassi.txt:	rRNA	71..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_013630_Paraconger_notialis.txt:	rRNA	71..1030	product	12S rRNA
../mitogenomes/mitoannotations/NC_013631_Myroconger_compressus.txt:	rRNA	71..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_013632_Ariosoma_shiroanago.txt:	rRNA	71..1032	product	12S rRNA
../mitogenomes/mitoannotations/NC_013633_Robinsia_catherinae.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_013634_Ilyophis_brunneus.txt:	rRNA	72..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_013635_Myrichthys_maculosus.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_013663_Oreochromis_niloticus.txt:	rRNA	70..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_013702_Acheilognathus_signifer.txt:	rRNA	69..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_013704_Tanakia_koreensis.txt:	rRNA	69..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_013705_Acheilognathus_intermedia.txt:	rRNA	69..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_013709_Rhodeus_suigensis.txt:	rRNA	69..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_013711_Acheilognathus_macropterus.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_013712_Acheilognathus_yamatsutae.txt:	rRNA	70..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_013723_Scomber_japonicus.txt:	rRNA	70..1031	product	12S rRNA
../mitogenomes/mitoannotations/NC_013724_Scomber_colias.txt:	rRNA	70..1031	product	12S rRNA
../mitogenomes/mitoannotations/NC_013725_Scomber_australasicus.txt:	rRNA	70..1031	product	12S rRNA
../mitogenomes/mitoannotations/NC_013750_Oreochromis_aureus.txt:	rRNA	70..1010	product	12S rRNA
../mitogenomes/mitoannotations/NC_013754_Larimichthys_polyactis.txt:	rRNA	70..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_013759_Pseudogobio_esocinus.txt:	rRNA	70..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_013761_Gila_conspersa.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_013763_Mylocheilus_caurinus.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_013764_Raiamas_senegalensis.txt:	rRNA	70..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_013812_Sebastiscus_marmoratus.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_013820_Epinephelus_bruneus.txt:	rRNA	68..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_013828_Clinocottus_analis.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_013829_Hyporthodus_septemfasciatus.txt:	rRNA	71..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_013832_Hypoplectrus_gemma.txt:	rRNA	70..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_013842_Cheilinus_undulatus.txt:	rRNA	69..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_013845_Beryx_mollis.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_013863_Rhynchactis_macrothrix.txt:	rRNA	69..1009	product	12S rRNA
../mitogenomes/mitoannotations/NC_013864_Neoceratias_spinifer.txt:	rRNA	69..1011	product	12S rRNA
../mitogenomes/mitoannotations/NC_013865_Haplophryne_mollis.txt:	rRNA	69..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_013866_Melanocetus_johnsonii.txt:	rRNA	69..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_013867_Himantolophus_albinares.txt:	rRNA	70..1012	product	12S rRNA
../mitogenomes/mitoannotations/NC_013868_Himantolophus_groenlandicus.txt:	rRNA	70..1012	product	12S rRNA
../mitogenomes/mitoannotations/NC_013869_Bufoceratias_thele.txt:	rRNA	69..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_013870_Diceratias_pileatus.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_013871_Oneirodes_thompsoni.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_013872_Lophiodes_caulinaris.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_013873_Sladenia_gardineri.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_013875_Thaumatichthys_pagidostomus.txt:	rRNA	69..1012	product	12S rRNA
../mitogenomes/mitoannotations/NC_013879_Tetrabrachium_ocellatum.txt:	rRNA	69..1010	product	12S rRNA
../mitogenomes/mitoannotations/NC_013880_Cryptopsaras_couesii.txt:	rRNA	69..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_013882_Ceratias_uranoscopus.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_013883_Chaunax_pictus.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_013885_Gigantactis_vanhoeffeni.txt:	rRNA	69..1009	product	12S rRNA
../mitogenomes/mitoannotations/NC_013886_Coelophrys_brevicaudata.txt:	rRNA	69..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_013994_diploid_Megalobrama_amblycephala_x_Xenocypris_davidi.txt:	rRNA	70..1031	product	12S rRNA
../mitogenomes/mitoannotations/NC_013995_triploid_Megalobrama_amblycephala_x_Xenocypris_davidi.txt:	rRNA	70..1031	product	12S rRNA
../mitogenomes/mitoannotations/NC_014052_Thunnus_thynnus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_014059_Thunnus_obesus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_014060_Oreochromis_sp_red_tilapia_.txt:	rRNA	70..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_014061_Thunnus_albacares.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_014101_Thunnus_maccoyii.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_014177_Carassius_gibelio.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_014261_Silurus_glanis.txt:	rRNA	71..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_014263_Collichthys_niveatus.txt:	rRNA	70..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_014264_Thryssa_baelama.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_014265_Amazonsprattus_scintilla.txt:	rRNA	70..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_014266_Brevoortia_tyrannus.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_014268_Pellona_flavipinnis.txt:	rRNA	70..1032	product	12S rRNA
../mitogenomes/mitoannotations/NC_014269_Anchoviella_sp_LBP_2297.txt:	rRNA	70..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_014270_Lethenteron_reissneri.txt:	rRNA	67..906	product	12S rRNA
../mitogenomes/mitoannotations/NC_014271_Coilia_lindmani.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_014276_Coilia_reynaldi.txt:	rRNA	70..1022	product	12S rRNA
